Cement ,Blast Furnance Slag,Fly Ash,Water,Limestone Powder,Silica Fume,Quartz Powder,Superplasticizer,Coarse Aggregate ,Fiber,Nano-Silica,Fine Aggregate,Age,Compressive Strength
480.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,936.0 ,0.0 ,0.0 ,721.0 ,28 ,43.89 
480.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,936.0 ,0.0 ,0.0 ,721.0 ,90 ,54.28 
397.0 ,0.0 ,0.0 ,186.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1040.0 ,0.0 ,0.0 ,734.0 ,28 ,36.94 
281.0 ,0.0 ,0.0 ,186.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1104.0 ,0.0 ,0.0 ,774.0 ,7 ,14.50 
281.0 ,0.0 ,0.0 ,185.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1104.0 ,0.0 ,0.0 ,774.0 ,28 ,22.44 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,1 ,12.64 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,3 ,26.06 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,7 ,33.21 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,14 ,36.94 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,28 ,44.09 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,7 ,52.61 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,14 ,59.76 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,28 ,67.31 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,90 ,69.66 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,180 ,71.62 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,270 ,74.17 
350.0 ,0.0 ,0.0 ,203.0 ,0.0 ,0.0 ,0.0 ,0.0 ,974.0 ,0.0 ,0.0 ,775.0 ,7 ,18.13 
350.0 ,0.0 ,0.0 ,203.0 ,0.0 ,0.0 ,0.0 ,0.0 ,974.0 ,0.0 ,0.0 ,775.0 ,14 ,22.53 
350.0 ,0.0 ,0.0 ,203.0 ,0.0 ,0.0 ,0.0 ,0.0 ,974.0 ,0.0 ,0.0 ,775.0 ,28 ,27.34 
350.0 ,0.0 ,0.0 ,203.0 ,0.0 ,0.0 ,0.0 ,0.0 ,974.0 ,0.0 ,0.0 ,775.0 ,56 ,29.98 
350.0 ,0.0 ,0.0 ,203.0 ,0.0 ,0.0 ,0.0 ,0.0 ,974.0 ,0.0 ,0.0 ,775.0 ,90 ,31.35 
350.0 ,0.0 ,0.0 ,203.0 ,0.0 ,0.0 ,0.0 ,0.0 ,974.0 ,0.0 ,0.0 ,775.0 ,180 ,32.72 
385.0 ,0.0 ,0.0 ,186.0 ,0.0 ,0.0 ,0.0 ,0.0 ,966.0 ,0.0 ,0.0 ,763.0 ,1 ,6.27 
385.0 ,0.0 ,0.0 ,186.0 ,0.0 ,0.0 ,0.0 ,0.0 ,966.0 ,0.0 ,0.0 ,763.0 ,3 ,14.70 
385.0 ,0.0 ,0.0 ,186.0 ,0.0 ,0.0 ,0.0 ,0.0 ,966.0 ,0.0 ,0.0 ,763.0 ,7 ,23.22 
385.0 ,0.0 ,0.0 ,186.0 ,0.0 ,0.0 ,0.0 ,0.0 ,966.0 ,0.0 ,0.0 ,763.0 ,14 ,27.92 
385.0 ,0.0 ,0.0 ,186.0 ,0.0 ,0.0 ,0.0 ,0.0 ,966.0 ,0.0 ,0.0 ,763.0 ,28 ,31.35 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,978.0 ,0.0 ,0.0 ,825.0 ,180 ,39.00 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,978.0 ,0.0 ,0.0 ,825.0 ,360 ,41.24 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1047.0 ,0.0 ,0.0 ,806.0 ,3 ,14.99 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,978.0 ,0.0 ,0.0 ,825.0 ,3 ,13.52 
382.0 ,0.0 ,0.0 ,186.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1047.0 ,0.0 ,0.0 ,739.0 ,7 ,24.00 
382.0 ,0.0 ,0.0 ,186.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1047.0 ,0.0 ,0.0 ,739.0 ,28 ,37.42 
382.0 ,0.0 ,0.0 ,186.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1111.0 ,0.0 ,0.0 ,784.0 ,7 ,11.47 
281.0 ,0.0 ,0.0 ,186.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1104.0 ,0.0 ,0.0 ,774.0 ,28 ,22.44 
339.0 ,0.0 ,0.0 ,185.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1069.0 ,0.0 ,0.0 ,754.0 ,7 ,21.16 
339.0 ,0.0 ,0.0 ,185.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1069.0 ,0.0 ,0.0 ,754.0 ,28 ,31.84 
295.0 ,0.0 ,0.0 ,185.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1069.0 ,0.0 ,0.0 ,769.0 ,7 ,14.80 
295.0 ,0.0 ,0.0 ,185.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1069.0 ,0.0 ,0.0 ,769.0 ,28 ,25.18 
238.0 ,0.0 ,0.0 ,185.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1118.0 ,0.0 ,0.0 ,789.0 ,28 ,17.54 
296.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1085.0 ,0.0 ,0.0 ,765.0 ,7 ,14.20 
296.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1085.0 ,0.0 ,0.0 ,765.0 ,28 ,21.65 
296.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1085.0 ,0.0 ,0.0 ,765.0 ,90 ,29.39 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,879.0 ,0.0 ,0.0 ,825.0 ,3 ,13.52 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,978.0 ,0.0 ,0.0 ,825.0 ,7 ,16.26 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,978.0 ,0.0 ,0.0 ,825.0 ,28 ,31.45 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,978.0 ,0.0 ,0.0 ,825.0 ,90 ,37.23 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1047.0 ,0.0 ,0.0 ,806.0 ,7 ,18.13 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1047.0 ,0.0 ,0.0 ,806.0 ,28 ,32.72 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1047.0 ,0.0 ,0.0 ,806.0 ,90 ,39.49 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1047.0 ,0.0 ,0.0 ,806.0 ,180 ,41.05 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1047.0 ,0.0 ,0.0 ,806.0 ,360 ,42.13 
302.0 ,0.0 ,0.0 ,203.0 ,0.0 ,0.0 ,0.0 ,0.0 ,974.0 ,0.0 ,0.0 ,817.0 ,14 ,18.13 
302.0 ,0.0 ,0.0 ,203.0 ,0.0 ,0.0 ,0.0 ,0.0 ,974.0 ,0.0 ,0.0 ,817.0 ,180 ,26.74 
525.0 ,0.0 ,0.0 ,189.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,180 ,61.92 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,90 ,47.22 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,180 ,51.04 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,270 ,55.16 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,3 ,41.64 
252.0 ,0.0 ,0.0 ,185.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1111.0 ,0.0 ,0.0 ,784.0 ,7 ,13.71 
252.0 ,0.0 ,0.0 ,185.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1111.0 ,0.0 ,0.0 ,784.0 ,28 ,19.69 
339.0 ,0.0 ,0.0 ,185.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1060.0 ,0.0 ,0.0 ,754.0 ,28 ,31.65 
393.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,940.0 ,0.0 ,0.0 ,758.0 ,3 ,19.11 
393.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,940.0 ,0.0 ,0.0 ,758.0 ,28 ,39.58 
393.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,940.0 ,0.0 ,0.0 ,758.0 ,90 ,48.79 
382.0 ,0.0 ,0.0 ,185.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1047.0 ,0.0 ,0.0 ,739.0 ,7 ,24.00 
382.0 ,0.0 ,0.0 ,185.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1047.0 ,0.0 ,0.0 ,739.0 ,28 ,37.42 
252.0 ,0.0 ,0.0 ,186.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1111.0 ,0.0 ,0.0 ,784.0 ,7 ,11.47 
252.0 ,0.0 ,0.0 ,185.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1111.0 ,0.0 ,0.0 ,784.0 ,28 ,19.69 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,970.0 ,0.0 ,0.0 ,850.0 ,7 ,14.99 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,970.0 ,0.0 ,0.0 ,850.0 ,28 ,27.92 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,970.0 ,0.0 ,0.0 ,850.0 ,90 ,34.68 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,970.0 ,0.0 ,0.0 ,850.0 ,180 ,37.33 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,970.0 ,0.0 ,0.0 ,850.0 ,360 ,38.11 
525.0 ,0.0 ,0.0 ,189.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,3 ,33.80 
525.0 ,0.0 ,0.0 ,189.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,7 ,42.42 
525.0 ,0.0 ,0.0 ,189.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,14 ,48.40 
525.0 ,0.0 ,0.0 ,189.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,28 ,55.94 
525.0 ,0.0 ,0.0 ,189.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,90 ,58.78 
525.0 ,0.0 ,0.0 ,189.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1125.0 ,0.0 ,0.0 ,613.0 ,270 ,67.11 
322.0 ,0.0 ,0.0 ,203.0 ,0.0 ,0.0 ,0.0 ,0.0 ,974.0 ,0.0 ,0.0 ,800.0 ,14 ,20.77 
322.0 ,0.0 ,0.0 ,203.0 ,0.0 ,0.0 ,0.0 ,0.0 ,974.0 ,0.0 ,0.0 ,800.0 ,28 ,25.18 
322.0 ,0.0 ,0.0 ,203.0 ,0.0 ,0.0 ,0.0 ,0.0 ,974.0 ,0.0 ,0.0 ,800.0 ,180 ,29.59 
302.0 ,0.0 ,0.0 ,203.0 ,0.0 ,0.0 ,0.0 ,0.0 ,974.0 ,0.0 ,0.0 ,817.0 ,28 ,21.75 
397.0 ,0.0 ,0.0 ,185.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1040.0 ,0.0 ,0.0 ,734.0 ,28 ,39.09 
480.0 ,0.0 ,0.0 ,192.0 ,0.0 ,0.0 ,0.0 ,0.0 ,936.0 ,0.0 ,0.0 ,721.0 ,3 ,24.39 
522.0 ,0.0 ,0.0 ,146.0 ,0.0 ,0.0 ,0.0 ,0.0 ,896.0 ,0.0 ,0.0 ,896.0 ,7 ,50.51 
522.0 ,0.0 ,0.0 ,146.0 ,0.0 ,0.0 ,0.0 ,0.0 ,896.0 ,0.0 ,0.0 ,896.0 ,28 ,74.99 
273.0 ,105.0 ,82.0 ,210.0 ,0.0 ,0.0 ,0.0 ,9.0 ,904.0 ,0.0 ,0.0 ,680.0 ,28 ,37.17 
162.0 ,190.0 ,148.0 ,179.0 ,0.0 ,0.0 ,0.0 ,19.0 ,838.0 ,0.0 ,0.0 ,741.0 ,28 ,33.76 
154.0 ,144.0 ,112.0 ,220.0 ,0.0 ,0.0 ,0.0 ,10.0 ,923.0 ,0.0 ,0.0 ,658.0 ,28 ,16.50 
147.0 ,115.0 ,89.0 ,202.0 ,0.0 ,0.0 ,0.0 ,9.0 ,860.0 ,0.0 ,0.0 ,829.0 ,28 ,19.99 
152.0 ,178.0 ,139.0 ,168.0 ,0.0 ,0.0 ,0.0 ,18.0 ,944.0 ,0.0 ,0.0 ,695.0 ,28 ,36.35 
310.0 ,143.0 ,111.0 ,168.0 ,0.0 ,0.0 ,0.0 ,22.0 ,914.0 ,0.0 ,0.0 ,651.0 ,28 ,33.69 
144.0 ,0.0 ,175.0 ,158.0 ,0.0 ,0.0 ,0.0 ,18.0 ,943.0 ,0.0 ,0.0 ,844.0 ,28 ,15.42 
304.0 ,140.0 ,0.0 ,214.0 ,0.0 ,0.0 ,0.0 ,6.0 ,895.0 ,0.0 ,0.0 ,722.0 ,28 ,33.42 
374.0 ,0.0 ,0.0 ,190.0 ,0.0 ,0.0 ,0.0 ,7.0 ,1013.0 ,0.0 ,0.0 ,730.0 ,28 ,39.05 
159.0 ,149.0 ,116.0 ,175.0 ,0.0 ,0.0 ,0.0 ,15.0 ,953.0 ,0.0 ,0.0 ,720.0 ,28 ,27.68 
153.0 ,239.0 ,0.0 ,200.0 ,0.0 ,0.0 ,0.0 ,6.0 ,1002.0 ,0.0 ,0.0 ,684.0 ,28 ,26.86 
310.0 ,143.0 ,0.0 ,168.0 ,0.0 ,0.0 ,0.0 ,10.0 ,914.0 ,0.0 ,0.0 ,804.0 ,28 ,45.30 
305.0 ,0.0 ,100.0 ,196.0 ,0.0 ,0.0 ,0.0 ,10.0 ,959.0 ,0.0 ,0.0 ,705.0 ,28 ,30.12 
151.0 ,0.0 ,184.0 ,167.0 ,0.0 ,0.0 ,0.0 ,12.0 ,991.0 ,0.0 ,0.0 ,772.0 ,28 ,15.57 
142.0 ,167.0 ,130.0 ,174.0 ,0.0 ,0.0 ,0.0 ,11.0 ,883.0 ,0.0 ,0.0 ,785.0 ,28 ,44.61 
298.0 ,137.0 ,107.0 ,201.0 ,0.0 ,0.0 ,0.0 ,6.0 ,878.0 ,0.0 ,0.0 ,655.0 ,28 ,53.52 
321.0 ,164.0 ,0.0 ,190.0 ,0.0 ,0.0 ,0.0 ,5.0 ,870.0 ,0.0 ,0.0 ,774.0 ,28 ,57.21 
366.0 ,187.0 ,0.0 ,191.0 ,0.0 ,0.0 ,0.0 ,7.0 ,824.0 ,0.0 ,0.0 ,757.0 ,28 ,65.91 
280.0 ,129.0 ,100.0 ,172.0 ,0.0 ,0.0 ,0.0 ,9.0 ,825.0 ,0.0 ,0.0 ,805.0 ,28 ,52.82 
252.0 ,97.0 ,76.0 ,194.0 ,0.0 ,0.0 ,0.0 ,8.0 ,835.0 ,0.0 ,0.0 ,821.0 ,28 ,33.40 
165.0 ,0.0 ,150.0 ,182.0 ,0.0 ,0.0 ,0.0 ,12.0 ,1023.0 ,0.0 ,0.0 ,729.0 ,28 ,18.03 
156.0 ,243.0 ,0.0 ,180.0 ,0.0 ,0.0 ,0.0 ,11.0 ,1022.0 ,0.0 ,0.0 ,698.0 ,28 ,37.36 
160.0 ,188.0 ,146.0 ,203.0 ,0.0 ,0.0 ,0.0 ,11.0 ,829.0 ,0.0 ,0.0 ,710.0 ,28 ,32.84 
298.0 ,0.0 ,107.0 ,186.0 ,0.0 ,0.0 ,0.0 ,6.0 ,879.0 ,0.0 ,0.0 ,815.0 ,28 ,42.64 
318.0 ,0.0 ,126.0 ,210.0 ,0.0 ,0.0 ,0.0 ,6.0 ,861.0 ,0.0 ,0.0 ,737.0 ,28 ,40.06 
287.0 ,121.0 ,94.0 ,188.0 ,0.0 ,0.0 ,0.0 ,9.0 ,904.0 ,0.0 ,0.0 ,696.0 ,28 ,41.94 
326.0 ,166.0 ,0.0 ,174.0 ,0.0 ,0.0 ,0.0 ,9.0 ,882.0 ,0.0 ,0.0 ,790.0 ,28 ,61.23 
356.0 ,0.0 ,142.0 ,193.0 ,0.0 ,0.0 ,0.0 ,11.0 ,801.0 ,0.0 ,0.0 ,778.0 ,28 ,40.87 
132.0 ,207.0 ,161.0 ,179.0 ,0.0 ,0.0 ,0.0 ,5.0 ,867.0 ,0.0 ,0.0 ,736.0 ,28 ,33.30 
322.0 ,149.0 ,0.0 ,186.0 ,0.0 ,0.0 ,0.0 ,8.0 ,951.0 ,0.0 ,0.0 ,709.0 ,28 ,52.42 
164.0 ,0.0 ,200.0 ,181.0 ,0.0 ,0.0 ,0.0 ,13.0 ,849.0 ,0.0 ,0.0 ,846.0 ,28 ,15.09 
314.0 ,0.0 ,113.0 ,170.0 ,0.0 ,0.0 ,0.0 ,10.0 ,925.0 ,0.0 ,0.0 ,783.0 ,28 ,38.46 
321.0 ,0.0 ,128.0 ,182.0 ,0.0 ,0.0 ,0.0 ,11.0 ,870.0 ,0.0 ,0.0 ,780.0 ,28 ,37.26 
140.0 ,164.0 ,128.0 ,237.0 ,0.0 ,0.0 ,0.0 ,6.0 ,869.0 ,0.0 ,0.0 ,656.0 ,28 ,35.23 
288.0 ,121.0 ,0.0 ,177.0 ,0.0 ,0.0 ,0.0 ,7.0 ,908.0 ,0.0 ,0.0 ,829.0 ,28 ,42.13 
298.0 ,0.0 ,107.0 ,210.0 ,0.0 ,0.0 ,0.0 ,11.0 ,880.0 ,0.0 ,0.0 ,744.0 ,28 ,31.87 
265.0 ,111.0 ,86.0 ,195.0 ,0.0 ,0.0 ,0.0 ,6.0 ,833.0 ,0.0 ,0.0 ,790.0 ,28 ,41.54 
160.0 ,250.0 ,0.0 ,168.0 ,0.0 ,0.0 ,0.0 ,12.0 ,1049.0 ,0.0 ,0.0 ,688.0 ,28 ,39.45 
166.0 ,260.0 ,0.0 ,183.0 ,0.0 ,0.0 ,0.0 ,13.0 ,859.0 ,0.0 ,0.0 ,827.0 ,28 ,37.91 
276.0 ,116.0 ,90.0 ,180.0 ,0.0 ,0.0 ,0.0 ,9.0 ,870.0 ,0.0 ,0.0 ,768.0 ,28 ,44.28 
322.0 ,0.0 ,116.0 ,196.0 ,0.0 ,0.0 ,0.0 ,10.0 ,818.0 ,0.0 ,0.0 ,813.0 ,28 ,31.18 
149.0 ,139.0 ,109.0 ,193.0 ,0.0 ,0.0 ,0.0 ,6.0 ,892.0 ,0.0 ,0.0 ,780.0 ,28 ,23.69 
159.0 ,187.0 ,0.0 ,176.0 ,0.0 ,0.0 ,0.0 ,11.0 ,990.0 ,0.0 ,0.0 ,789.0 ,28 ,32.76 
261.0 ,100.0 ,78.0 ,201.0 ,0.0 ,0.0 ,0.0 ,9.0 ,864.0 ,0.0 ,0.0 ,761.0 ,28 ,32.40 
237.0 ,92.0 ,71.0 ,247.0 ,0.0 ,0.0 ,0.0 ,6.0 ,853.0 ,0.0 ,0.0 ,695.0 ,28 ,28.63 
313.0 ,0.0 ,113.0 ,178.0 ,0.0 ,0.0 ,0.0 ,8.0 ,1002.0 ,0.0 ,0.0 ,689.0 ,28 ,36.80 
155.0 ,183.0 ,0.0 ,193.0 ,0.0 ,0.0 ,0.0 ,9.0 ,1047.0 ,0.0 ,0.0 ,697.0 ,28 ,18.28 
146.0 ,230.0 ,0.0 ,202.0 ,0.0 ,0.0 ,0.0 ,3.0 ,827.0 ,0.0 ,0.0 ,872.0 ,28 ,33.06 
296.0 ,0.0 ,107.0 ,221.0 ,0.0 ,0.0 ,0.0 ,11.0 ,819.0 ,0.0 ,0.0 ,778.0 ,28 ,31.42 
133.0 ,210.0 ,0.0 ,196.0 ,0.0 ,0.0 ,0.0 ,3.0 ,949.0 ,0.0 ,0.0 ,795.0 ,28 ,31.03 
313.0 ,145.0 ,0.0 ,178.0 ,0.0 ,0.0 ,0.0 ,8.0 ,867.0 ,0.0 ,0.0 ,824.0 ,28 ,44.39 
152.0 ,0.0 ,112.0 ,184.0 ,0.0 ,0.0 ,0.0 ,8.0 ,992.0 ,0.0 ,0.0 ,816.0 ,28 ,12.18 
153.0 ,145.0 ,113.0 ,178.0 ,0.0 ,0.0 ,0.0 ,8.0 ,1002.0 ,0.0 ,0.0 ,689.0 ,28 ,25.56 
140.0 ,133.0 ,103.0 ,200.0 ,0.0 ,0.0 ,0.0 ,7.0 ,916.0 ,0.0 ,0.0 ,753.0 ,28 ,36.44 
149.0 ,236.0 ,0.0 ,176.0 ,0.0 ,0.0 ,0.0 ,13.0 ,847.0 ,0.0 ,0.0 ,893.0 ,28 ,32.96 
300.0 ,0.0 ,120.0 ,212.0 ,0.0 ,0.0 ,0.0 ,10.0 ,878.0 ,0.0 ,0.0 ,728.0 ,28 ,23.84 
153.0 ,145.0 ,113.0 ,178.0 ,0.0 ,0.0 ,0.0 ,8.0 ,867.0 ,0.0 ,0.0 ,824.0 ,28 ,26.23 
148.0 ,0.0 ,137.0 ,158.0 ,0.0 ,0.0 ,0.0 ,16.0 ,1002.0 ,0.0 ,0.0 ,830.0 ,28 ,17.95 
326.0 ,0.0 ,138.0 ,199.0 ,0.0 ,0.0 ,0.0 ,11.0 ,801.0 ,0.0 ,0.0 ,792.0 ,28 ,40.68 
153.0 ,145.0 ,0.0 ,178.0 ,0.0 ,0.0 ,0.0 ,8.0 ,1000.0 ,0.0 ,0.0 ,822.0 ,28 ,19.01 
262.0 ,111.0 ,86.0 ,195.0 ,0.0 ,0.0 ,0.0 ,5.0 ,895.0 ,0.0 ,0.0 ,733.0 ,28 ,33.72 
158.0 ,0.0 ,195.0 ,220.0 ,0.0 ,0.0 ,0.0 ,11.0 ,898.0 ,0.0 ,0.0 ,713.0 ,28 ,8.54 
151.0 ,0.0 ,185.0 ,167.0 ,0.0 ,0.0 ,0.0 ,16.0 ,1074.0 ,0.0 ,0.0 ,678.0 ,28 ,13.46 
273.0 ,0.0 ,90.0 ,199.0 ,0.0 ,0.0 ,0.0 ,11.0 ,931.0 ,0.0 ,0.0 ,762.0 ,28 ,32.24 
149.0 ,118.0 ,92.0 ,183.0 ,0.0 ,0.0 ,0.0 ,7.0 ,953.0 ,0.0 ,0.0 ,780.0 ,28 ,23.52 
143.0 ,169.0 ,143.0 ,191.0 ,0.0 ,0.0 ,0.0 ,8.0 ,967.0 ,0.0 ,0.0 ,643.0 ,28 ,29.72 
260.0 ,101.0 ,78.0 ,171.0 ,0.0 ,0.0 ,0.0 ,10.0 ,936.0 ,0.0 ,0.0 ,763.0 ,28 ,49.77 
313.0 ,161.0 ,0.0 ,178.0 ,0.0 ,0.0 ,0.0 ,10.0 ,917.0 ,0.0 ,0.0 ,759.0 ,28 ,52.44 
284.0 ,120.0 ,0.0 ,168.0 ,0.0 ,0.0 ,0.0 ,7.0 ,970.0 ,0.0 ,0.0 ,794.0 ,28 ,40.93 
336.0 ,0.0 ,0.0 ,182.0 ,0.0 ,0.0 ,0.0 ,3.0 ,986.0 ,0.0 ,0.0 ,817.0 ,28 ,44.86 
145.0 ,0.0 ,134.0 ,181.0 ,0.0 ,0.0 ,0.0 ,11.0 ,979.0 ,0.0 ,0.0 ,812.0 ,28 ,13.20 
150.0 ,237.0 ,0.0 ,174.0 ,0.0 ,0.0 ,0.0 ,12.0 ,1069.0 ,0.0 ,0.0 ,675.0 ,28 ,37.43 
144.0 ,170.0 ,133.0 ,192.0 ,0.0 ,0.0 ,0.0 ,8.0 ,814.0 ,0.0 ,0.0 ,805.0 ,28 ,29.87 
331.0 ,170.0 ,0.0 ,195.0 ,0.0 ,0.0 ,0.0 ,8.0 ,811.0 ,0.0 ,0.0 ,802.0 ,28 ,56.61 
155.0 ,0.0 ,143.0 ,193.0 ,0.0 ,0.0 ,0.0 ,9.0 ,1047.0 ,0.0 ,0.0 ,697.0 ,28 ,12.46 
155.0 ,183.0 ,0.0 ,193.0 ,0.0 ,0.0 ,0.0 ,9.0 ,877.0 ,0.0 ,0.0 ,868.0 ,28 ,23.79 
135.0 ,0.0 ,166.0 ,180.0 ,0.0 ,0.0 ,0.0 ,10.0 ,961.0 ,0.0 ,0.0 ,805.0 ,28 ,13.29 
266.0 ,112.0 ,87.0 ,178.0 ,0.0 ,0.0 ,0.0 ,10.0 ,910.0 ,0.0 ,0.0 ,745.0 ,28 ,39.42 
314.0 ,145.0 ,113.0 ,179.0 ,0.0 ,0.0 ,0.0 ,8.0 ,869.0 ,0.0 ,0.0 ,690.0 ,28 ,46.23 
313.0 ,145.0 ,0.0 ,127.0 ,0.0 ,0.0 ,0.0 ,8.0 ,1000.0 ,0.0 ,0.0 ,822.0 ,28 ,44.52 
146.0 ,173.0 ,0.0 ,182.0 ,0.0 ,0.0 ,0.0 ,3.0 ,986.0 ,0.0 ,0.0 ,817.0 ,28 ,23.74 
144.0 ,136.0 ,106.0 ,178.0 ,0.0 ,0.0 ,0.0 ,7.0 ,941.0 ,0.0 ,0.0 ,774.0 ,28 ,26.14 
